 -1.237080e-003 2.273260e-002 
 -1.237080e-003 2.283760e-002 
 -1.237080e-003 2.294270e-002 
 -1.237080e-003 2.304800e-002 
 -1.237080e-003 2.315330e-002 
 -1.237080e-003 2.325880e-002 
 -1.237080e-003 2.336440e-002 
 -1.237080e-003 2.347010e-002 
 -1.237080e-003 2.357580e-002 
 -1.237080e-003 2.368170e-002 
 -1.237080e-003 2.378770e-002 
 -1.237080e-003 2.389380e-002 
 -1.237080e-003 2.400000e-002 
 -1.136080e-003 0.000000e+000 
 -1.136080e-003 8.230810e-005 
 -1.136080e-003 1.646980e-004 
 -1.136080e-003 2.471710e-004 
 -1.136080e-003 3.297260e-004 
 -1.136080e-003 4.123640e-004 
 -1.136080e-003 4.950850e-004 
 -1.136080e-003 5.778880e-004 
 -1.136080e-003 6.607740e-004 
 -1.136080e-003 7.437420e-004 
 -1.136080e-003 8.267940e-004 
 -1.136080e-003 9.099290e-004 
 -1.136080e-003 9.931470e-004 
 -1.136080e-003 1.076450e-003 
 -1.136080e-003 1.159830e-003 
 -1.136080e-003 1.243300e-003 
 -1.136080e-003 1.326850e-003 
 -1.136080e-003 1.410490e-003 
 -1.136080e-003 1.494210e-003 
 -1.136080e-003 1.578010e-003 
 -1.136080e-003 1.661890e-003 
 -1.136080e-003 1.745860e-003 
 -1.136080e-003 1.829920e-003 
 -1.136080e-003 1.914060e-003 
 -1.136080e-003 1.998280e-003 
 -1.136080e-003 2.082580e-003 
 -1.136080e-003 2.166970e-003 
 -1.136080e-003 2.251450e-003 
 -1.136080e-003 2.336010e-003 
 -1.136080e-003 2.420650e-003 
 -1.136080e-003 2.505380e-003 
 -1.136080e-003 2.590200e-003 
 -1.136080e-003 2.675090e-003 
 -1.136080e-003 2.760080e-003 
 -1.136080e-003 2.845150e-003 
 -1.136080e-003 2.930300e-003 
 -1.136080e-003 3.015540e-003 
 -1.136080e-003 3.100860e-003 
 -1.136080e-003 3.186270e-003 
 -1.136080e-003 3.271760e-003 
 -1.136080e-003 3.357340e-003 
 -1.136080e-003 3.443010e-003 
 -1.136080e-003 3.528760e-003 
 -1.136080e-003 3.614600e-003 
 -1.136080e-003 3.700520e-003 
 -1.136080e-003 3.786530e-003 
 -1.136080e-003 3.872620e-003 
 -1.136080e-003 3.958800e-003 
 -1.136080e-003 4.045070e-003 
 -1.136080e-003 4.131420e-003 
 -1.136080e-003 4.217860e-003 
 -1.136080e-003 4.304390e-003 
 -1.136080e-003 4.391000e-003 
 -1.136080e-003 4.477700e-003 
 -1.136080e-003 4.564490e-003 
 -1.136080e-003 4.651360e-003 
 -1.136080e-003 4.738320e-003 
 -1.136080e-003 4.825360e-003 
 -1.136080e-003 4.912500e-003 
 -1.136080e-003 4.999720e-003 
 -1.136080e-003 5.087030e-003 
 -1.136080e-003 5.174420e-003 
 -1.136080e-003 5.261900e-003 
 -1.136080e-003 5.349470e-003 
 -1.136080e-003 5.437130e-003 
 -1.136080e-003 5.524880e-003 
 -1.136080e-003 5.612710e-003 
 -1.136080e-003 5.700630e-003 
 -1.136080e-003 5.788640e-003 
 -1.136080e-003 5.876730e-003 
 -1.136080e-003 5.964920e-003 
 -1.136080e-003 6.053190e-003 
 -1.136080e-003 6.141550e-003 
 -1.136080e-003 6.230000e-003 
 -1.136080e-003 6.318540e-003 
 -1.136080e-003 6.407170e-003 
 -1.136080e-003 6.495880e-003 
 -1.136080e-003 6.584690e-003 
 -1.136080e-003 6.673580e-003 
 -1.136080e-003 6.762560e-003 
 -1.136080e-003 6.851630e-003 
 -1.136080e-003 6.940790e-003 
 -1.136080e-003 7.030040e-003 
 -1.136080e-003 7.119380e-003 
 -1.136080e-003 7.208810e-003 
 -1.136080e-003 7.298320e-003 
 -1.136080e-003 7.387930e-003 
 -1.136080e-003 7.477630e-003 
 -1.136080e-003 7.567410e-003 
 -1.136080e-003 7.657290e-003 
 -1.136080e-003 7.747250e-003 
 -1.136080e-003 7.837310e-003 
 -1.136080e-003 7.927450e-003 
 -1.136080e-003 8.017690e-003 
 -1.136080e-003 8.108010e-003 
 -1.136080e-003 8.198430e-003 
 -1.136080e-003 8.288940e-003 
 -1.136080e-003 8.379530e-003 
 -1.136080e-003 8.470220e-003 
 -1.136080e-003 8.561000e-003 
 -1.136080e-003 8.651870e-003 
 -1.136080e-003 8.742830e-003 
 -1.136080e-003 8.833880e-003 
 -1.136080e-003 8.925020e-003 
 -1.136080e-003 9.016250e-003 
 -1.136080e-003 9.107580e-003 
 -1.136080e-003 9.198990e-003 
 -1.136080e-003 9.290500e-003 
 -1.136080e-003 9.382100e-003 
 -1.136080e-003 9.473790e-003 
 -1.136080e-003 9.565570e-003 
 -1.136080e-003 9.657450e-003 
 -1.136080e-003 9.749410e-003 
 -1.136080e-003 9.841470e-003 
 -1.136080e-003 9.933620e-003 
 -1.136080e-003 1.002590e-002 
 -1.136080e-003 1.011820e-002 
 -1.136080e-003 1.021060e-002 
 -1.136080e-003 1.030310e-002 
 -1.136080e-003 1.039570e-002 
 -1.136080e-003 1.048850e-002 
 -1.136080e-003 1.058120e-002 
 -1.136080e-003 1.067410e-002 
 -1.136080e-003 1.076710e-002 
 -1.136080e-003 1.086020e-002 
 -1.136080e-003 1.095340e-002 
 -1.136080e-003 1.104660e-002 
 -1.136080e-003 1.114000e-002 
 -1.136080e-003 1.123340e-002 
 -1.136080e-003 1.132700e-002 
 -1.136080e-003 1.142060e-002 
 -1.136080e-003 1.151430e-002 
 -1.136080e-003 1.160820e-002 
 -1.136080e-003 1.170210e-002 
 -1.136080e-003 1.179610e-002 
 -1.136080e-003 1.189020e-002 
 -1.136080e-003 1.198440e-002 
 -1.136080e-003 1.207870e-002 
 -1.136080e-003 1.217310e-002 
 -1.136080e-003 1.226750e-002 
 -1.136080e-003 1.236210e-002 
 -1.136080e-003 1.245680e-002 
 -1.136080e-003 1.255160e-002 
 -1.136080e-003 1.264640e-002 
 -1.136080e-003 1.274140e-002 
 -1.136080e-003 1.283640e-002 
 -1.136080e-003 1.293160e-002 
 -1.136080e-003 1.302680e-002 
 -1.136080e-003 1.312210e-002 
 -1.136080e-003 1.321760e-002 
 -1.136080e-003 1.331310e-002 
 -1.136080e-003 1.340870e-002 
 -1.136080e-003 1.350440e-002 
 -1.136080e-003 1.360020e-002 
 -1.136080e-003 1.369620e-002 
 -1.136080e-003 1.379220e-002 
 -1.136080e-003 1.388830e-002 
 -1.136080e-003 1.398450e-002 
 -1.136080e-003 1.408070e-002 
 -1.136080e-003 1.417710e-002 
 -1.136080e-003 1.427360e-002 
 -1.136080e-003 1.437020e-002 
 -1.136080e-003 1.446690e-002 
 -1.136080e-003 1.456370e-002 
 -1.136080e-003 1.466050e-002 
 -1.136080e-003 1.475750e-002 
 -1.136080e-003 1.485460e-002 
 -1.136080e-003 1.495170e-002 
 -1.136080e-003 1.504900e-002 
 -1.136080e-003 1.514630e-002 
 -1.136080e-003 1.524380e-002 
 -1.136080e-003 1.534130e-002 
 -1.136080e-003 1.543900e-002 
 -1.136080e-003 1.553670e-002 
 -1.136080e-003 1.563460e-002 
 -1.136080e-003 1.573250e-002 
 -1.136080e-003 1.583060e-002 
 -1.136080e-003 1.592870e-002 
 -1.136080e-003 1.602690e-002 
 -1.136080e-003 1.612530e-002 
 -1.136080e-003 1.622370e-002 
 -1.136080e-003 1.632220e-002 
 -1.136080e-003 1.642090e-002 
 -1.136080e-003 1.651960e-002 
 -1.136080e-003 1.661840e-002 
 -1.136080e-003 1.671740e-002 
 -1.136080e-003 1.681640e-002 
 -1.136080e-003 1.691550e-002 
 -1.136080e-003 1.701470e-002 
 -1.136080e-003 1.711410e-002 
 -1.136080e-003 1.721350e-002 
 -1.136080e-003 1.731300e-002 
 -1.136080e-003 1.741260e-002 
 -1.136080e-003 1.751230e-002 
 -1.136080e-003 1.761220e-002 
 -1.136080e-003 1.771210e-002 
 -1.136080e-003 1.781210e-002 
 -1.136080e-003 1.791220e-002 
 -1.136080e-003 1.801240e-002 
 -1.136080e-003 1.811280e-002 
 -1.136080e-003 1.821320e-002 
 -1.136080e-003 1.831370e-002 
 -1.136080e-003 1.841430e-002 
 -1.136080e-003 1.851500e-002 
 -1.136080e-003 1.861590e-002 
 -1.136080e-003 1.871680e-002 
 -1.136080e-003 1.881780e-002 
 -1.136080e-003 1.891890e-002 
 -1.136080e-003 1.902020e-002 
 -1.136080e-003 1.912150e-002 
 -1.136080e-003 1.922290e-002 
 -1.136080e-003 1.932450e-002 
 -1.136080e-003 1.942610e-002 
 -1.136080e-003 1.952780e-002 
 -1.136080e-003 1.962970e-002 
 -1.136080e-003 1.973160e-002 
 -1.136080e-003 1.983360e-002 
 -1.136080e-003 1.993580e-002 
 -1.136080e-003 2.003800e-002 
 -1.136080e-003 2.014040e-002 
 -1.136080e-003 2.024280e-002 
 -1.136080e-003 2.034540e-002 
 -1.136080e-003 2.044800e-002 
 -1.136080e-003 2.055080e-002 
 -1.136080e-003 2.065360e-002 
 -1.136080e-003 2.075660e-002 
 -1.136080e-003 2.085970e-002 
 -1.136080e-003 2.096280e-002 
 -1.136080e-003 2.106610e-002 
 -1.136080e-003 2.116950e-002 
 -1.136080e-003 2.127300e-002 
 -1.136080e-003 2.137650e-002 
 -1.136080e-003 2.148020e-002 
 -1.136080e-003 2.158400e-002 
 -1.136080e-003 2.168790e-002 
 -1.136080e-003 2.179190e-002 
 -1.136080e-003 2.189600e-002 
 -1.136080e-003 2.200020e-002 
 -1.136080e-003 2.210450e-002 
 -1.136080e-003 2.220890e-002 
 -1.136080e-003 2.231340e-002 
 -1.136080e-003 2.241810e-002 
 -1.136080e-003 2.252280e-002 
 -1.136080e-003 2.262760e-002 
 -1.136080e-003 2.273260e-002 
 -1.136080e-003 2.283760e-002 
 -1.136080e-003 2.294270e-002 
 -1.136080e-003 2.304800e-002 
 -1.136080e-003 2.315330e-002 
 -1.136080e-003 2.325880e-002 
 -1.136080e-003 2.336440e-002 
 -1.136080e-003 2.347010e-002 
 -1.136080e-003 2.357580e-002 
 -1.136080e-003 2.368170e-002 
 -1.136080e-003 2.378770e-002 
 -1.136080e-003 2.389380e-002 
 -1.136080e-003 2.400000e-002 
 -1.036080e-003 0.000000e+000 
 -1.036080e-003 8.230810e-005 
 -1.036080e-003 1.646980e-004 
 -1.036080e-003 2.471710e-004 
 -1.036080e-003 3.297260e-004 
 -1.036080e-003 4.123640e-004 
 -1.036080e-003 4.950850e-004 
 -1.036080e-003 5.778880e-004 
 -1.036080e-003 6.607740e-004 
 -1.036080e-003 7.437420e-004 
 -1.036080e-003 8.267940e-004 
 -1.036080e-003 9.099290e-004 
 -1.036080e-003 9.931470e-004 
 -1.036080e-003 1.076450e-003 
 -1.036080e-003 1.159830e-003 
 -1.036080e-003 1.243300e-003 
 -1.036080e-003 1.326850e-003 
 -1.036080e-003 1.410490e-003 
 -1.036080e-003 1.494210e-003 
 -1.036080e-003 1.578010e-003 
 -1.036080e-003 1.661890e-003 
 -1.036080e-003 1.745860e-003 
 -1.036080e-003 1.829920e-003 
 -1.036080e-003 1.914060e-003 
 -1.036080e-003 1.998280e-003 
 -1.036080e-003 2.082580e-003 
 -1.036080e-003 2.166970e-003 
 -1.036080e-003 2.251450e-003 
 -1.036080e-003 2.336010e-003 
 -1.036080e-003 2.420650e-003 
 -1.036080e-003 2.505380e-003 
 -1.036080e-003 2.590200e-003 
 -1.036080e-003 2.675090e-003 
 -1.036080e-003 2.760080e-003 
 -1.036080e-003 2.845150e-003 
 -1.036080e-003 2.930300e-003 
 -1.036080e-003 3.015540e-003 
 -1.036080e-003 3.100860e-003 
 -1.036080e-003 3.186270e-003 
 -1.036080e-003 3.271760e-003 
 -1.036080e-003 3.357340e-003 
 -1.036080e-003 3.443010e-003 
 -1.036080e-003 3.528760e-003 
 -1.036080e-003 3.614600e-003 
 -1.036080e-003 3.700520e-003 
 -1.036080e-003 3.786530e-003 
 -1.036080e-003 3.872620e-003 
 -1.036080e-003 3.958800e-003 
 -1.036080e-003 4.045070e-003 
 -1.036080e-003 4.131420e-003 
 -1.036080e-003 4.217860e-003 
 -1.036080e-003 4.304390e-003 
 -1.036080e-003 4.391000e-003 
 -1.036080e-003 4.477700e-003 
 -1.036080e-003 4.564490e-003 
 -1.036080e-003 4.651360e-003 
 -1.036080e-003 4.738320e-003 
 -1.036080e-003 4.825360e-003 
 -1.036080e-003 4.912500e-003 
 -1.036080e-003 4.999720e-003 
 -1.036080e-003 5.087030e-003 
 -1.036080e-003 5.174420e-003 
 -1.036080e-003 5.261900e-003 
 -1.036080e-003 5.349470e-003 
 -1.036080e-003 5.437130e-003 
 -1.036080e-003 5.524880e-003 
 -1.036080e-003 5.612710e-003 
 -1.036080e-003 5.700630e-003 
 -1.036080e-003 5.788640e-003 
 -1.036080e-003 5.876730e-003 
 -1.036080e-003 5.964920e-003 
 -1.036080e-003 6.053190e-003 
 -1.036080e-003 6.141550e-003 
 -1.036080e-003 6.230000e-003 
 -1.036080e-003 6.318540e-003 
 -1.036080e-003 6.407170e-003 
 -1.036080e-003 6.495880e-003 
 -1.036080e-003 6.584690e-003 
 -1.036080e-003 6.673580e-003 
 -1.036080e-003 6.762560e-003 
 -1.036080e-003 6.851630e-003 
 -1.036080e-003 6.940790e-003 
 -1.036080e-003 7.030040e-003 
 -1.036080e-003 7.119380e-003 
 -1.036080e-003 7.208810e-003 
 -1.036080e-003 7.298320e-003 
 -1.036080e-003 7.387930e-003 
 -1.036080e-003 7.477630e-003 
 -1.036080e-003 7.567410e-003 
 -1.036080e-003 7.657290e-003 
 -1.036080e-003 7.747250e-003 
 -1.036080e-003 7.837310e-003 
 -1.036080e-003 7.927450e-003 
 -1.036080e-003 8.017690e-003 
 -1.036080e-003 8.108010e-003 
 -1.036080e-003 8.198430e-003 
 -1.036080e-003 8.288940e-003 
 -1.036080e-003 8.379530e-003 
 -1.036080e-003 8.470220e-003 
 -1.036080e-003 8.561000e-003 
 -1.036080e-003 8.651870e-003 
 -1.036080e-003 8.742830e-003 
 -1.036080e-003 8.833880e-003 
 -1.036080e-003 8.925020e-003 
 -1.036080e-003 9.016250e-003 
 -1.036080e-003 9.107580e-003 
 -1.036080e-003 9.198990e-003 
 -1.036080e-003 9.290500e-003 
 -1.036080e-003 9.382100e-003 
 -1.036080e-003 9.473790e-003 
 -1.036080e-003 9.565570e-003 
 -1.036080e-003 9.657450e-003 
 -1.036080e-003 9.749410e-003 
 -1.036080e-003 9.841470e-003 
 -1.036080e-003 9.933620e-003 
 -1.036080e-003 1.002590e-002 
 -1.036080e-003 1.011820e-002 
 -1.036080e-003 1.021060e-002 
 -1.036080e-003 1.030310e-002 
 -1.036080e-003 1.039570e-002 
 -1.036080e-003 1.048850e-002 
 -1.036080e-003 1.058120e-002 
 -1.036080e-003 1.067410e-002 
 -1.036080e-003 1.076710e-002 
 -1.036080e-003 1.086020e-002 
 -1.036080e-003 1.095340e-002 
 -1.036080e-003 1.104660e-002 
 -1.036080e-003 1.114000e-002 
 -1.036080e-003 1.123340e-002 
 -1.036080e-003 1.132700e-002 
 -1.036080e-003 1.142060e-002 
 -1.036080e-003 1.151430e-002 
 -1.036080e-003 1.160820e-002 
 -1.036080e-003 1.170210e-002 
 -1.036080e-003 1.179610e-002 
 -1.036080e-003 1.189020e-002 
 -1.036080e-003 1.198440e-002 
 -1.036080e-003 1.207870e-002 
 -1.036080e-003 1.217310e-002 
 -1.036080e-003 1.226750e-002 
 -1.036080e-003 1.236210e-002 
 -1.036080e-003 1.245680e-002 
 -1.036080e-003 1.255160e-002 
 -1.036080e-003 1.264640e-002 
 -1.036080e-003 1.274140e-002 
 -1.036080e-003 1.283640e-002 
 -1.036080e-003 1.293160e-002 
 -1.036080e-003 1.302680e-002 
 -1.036080e-003 1.312210e-002 
 -1.036080e-003 1.321760e-002 
 -1.036080e-003 1.331310e-002 
 -1.036080e-003 1.340870e-002 
 -1.036080e-003 1.350440e-002 
 -1.036080e-003 1.360020e-002 
 -1.036080e-003 1.369620e-002 
 -1.036080e-003 1.379220e-002 
 -1.036080e-003 1.388830e-002 
 -1.036080e-003 1.398450e-002 
 -1.036080e-003 1.408070e-002 
 -1.036080e-003 1.417710e-002 
 -1.036080e-003 1.427360e-002 
 -1.036080e-003 1.437020e-002 
 -1.036080e-003 1.446690e-002 
 -1.036080e-003 1.456370e-002 
 -1.036080e-003 1.466050e-002 
 -1.036080e-003 1.475750e-002 
 -1.036080e-003 1.485460e-002 
 -1.036080e-003 1.495170e-002 
 -1.036080e-003 1.504900e-002 
 -1.036080e-003 1.514630e-002 
 -1.036080e-003 1.524380e-002 
 -1.036080e-003 1.534130e-002 
 -1.036080e-003 1.543900e-002 
 -1.036080e-003 1.553670e-002 
 -1.036080e-003 1.563460e-002 
 -1.036080e-003 1.573250e-002 
 -1.036080e-003 1.583060e-002 
 -1.036080e-003 1.592870e-002 
 -1.036080e-003 1.602690e-002 
 -1.036080e-003 1.612530e-002 
 -1.036080e-003 1.622370e-002 
 -1.036080e-003 1.632220e-002 
 -1.036080e-003 1.642090e-002 
 -1.036080e-003 1.651960e-002 
 -1.036080e-003 1.661840e-002 
 -1.036080e-003 1.671740e-002 
 -1.036080e-003 1.681640e-002 
 -1.036080e-003 1.691550e-002 
 -1.036080e-003 1.701470e-002 
 -1.036080e-003 1.711410e-002 
 -1.036080e-003 1.721350e-002 
 -1.036080e-003 1.731300e-002 
 -1.036080e-003 1.741260e-002 
 -1.036080e-003 1.751230e-002 
 -1.036080e-003 1.761220e-002 
 -1.036080e-003 1.771210e-002 
 -1.036080e-003 1.781210e-002 
 -1.036080e-003 1.791220e-002 
 -1.036080e-003 1.801240e-002 
 -1.036080e-003 1.811280e-002 
 -1.036080e-003 1.821320e-002 
 -1.036080e-003 1.831370e-002 
 -1.036080e-003 1.841430e-002 
 -1.036080e-003 1.851500e-002 
 -1.036080e-003 1.861590e-002 
 -1.036080e-003 1.871680e-002 
 -1.036080e-003 1.881780e-002 
 -1.036080e-003 1.891890e-002 
 -1.036080e-003 1.902020e-002 
 -1.036080e-003 1.912150e-002 
 -1.036080e-003 1.922290e-002 
 -1.036080e-003 1.932450e-002 
 -1.036080e-003 1.942610e-002 
 -1.036080e-003 1.952780e-002 
 -1.036080e-003 1.962970e-002 
 -1.036080e-003 1.973160e-002 
 -1.036080e-003 1.983360e-002 
 -1.036080e-003 1.993580e-002 
 -1.036080e-003 2.003800e-002 
 -1.036080e-003 2.014040e-002 
 -1.036080e-003 2.024280e-002 
 -1.036080e-003 2.034540e-002 
 -1.036080e-003 2.044800e-002 
 -1.036080e-003 2.055080e-002 
 -1.036080e-003 2.065360e-002 
 -1.036080e-003 2.075660e-002 
 -1.036080e-003 2.085970e-002 
 -1.036080e-003 2.096280e-002 
 -1.036080e-003 2.106610e-002 
 -1.036080e-003 2.116950e-002 
 -1.036080e-003 2.127300e-002 
 -1.036080e-003 2.137650e-002 
 -1.036080e-003 2.148020e-002 
 -1.036080e-003 2.158400e-002 
 -1.036080e-003 2.168790e-002 
 -1.036080e-003 2.179190e-002 
 -1.036080e-003 2.189600e-002 
 -1.036080e-003 2.200020e-002 
 -1.036080e-003 2.210450e-002 
 -1.036080e-003 2.220890e-002 
 -1.036080e-003 2.231340e-002 
 -1.036080e-003 2.241810e-002 
 -1.036080e-003 2.252280e-002 
 -1.036080e-003 2.262760e-002 
 -1.036080e-003 2.273260e-002 
 -1.036080e-003 2.283760e-002 
 -1.036080e-003 2.294270e-002 
 -1.036080e-003 2.304800e-002 
 -1.036080e-003 2.315330e-002 
 -1.036080e-003 2.325880e-002 
 -1.036080e-003 2.336440e-002 
 -1.036080e-003 2.347010e-002 
 -1.036080e-003 2.357580e-002 
 -1.036080e-003 2.368170e-002 
 -1.036080e-003 2.378770e-002 
 -1.036080e-003 2.389380e-002 
 -1.036080e-003 2.400000e-002 
 -9.370910e-004 0.000000e+000 
 -9.370910e-004 8.230810e-005 
 -9.370910e-004 1.646980e-004 
 -9.370910e-004 2.471710e-004 
 -9.370910e-004 3.297260e-004 
 -9.370910e-004 4.123640e-004 
 -9.370910e-004 4.950850e-004 
 -9.370910e-004 5.778880e-004 
 -9.370910e-004 6.607740e-004 
 -9.370910e-004 7.437420e-004 
 -9.370910e-004 8.267940e-004 
 -9.370910e-004 9.099290e-004 
 -9.370910e-004 9.931470e-004 
 -9.370910e-004 1.076450e-003 
 -9.370910e-004 1.159830e-003 
 -9.370910e-004 1.243300e-003 
 -9.370910e-004 1.326850e-003 
 -9.370910e-004 1.410490e-003 
 -9.370910e-004 1.494210e-003 
 -9.370910e-004 1.578010e-003 
 -9.370910e-004 1.661890e-003 
 -9.370910e-004 1.745860e-003 
 -9.370910e-004 1.829920e-003 
 -9.370910e-004 1.914060e-003 
 -9.370910e-004 1.998280e-003 
 -9.370910e-004 2.082580e-003 
 -9.370910e-004 2.166970e-003 
 -9.370910e-004 2.251450e-003 
 -9.370910e-004 2.336010e-003 
 -9.370910e-004 2.420650e-003 
 -9.370910e-004 2.505380e-003 
 -9.370910e-004 2.590200e-003 
 -9.370910e-004 2.675090e-003 
 -9.370910e-004 2.760080e-003 
 -9.370910e-004 2.845150e-003 
 -9.370910e-004 2.930300e-003 
 -9.370910e-004 3.015540e-003 
 -9.370910e-004 3.100860e-003 
 -9.370910e-004 3.186270e-003 
 -9.370910e-004 3.271760e-003 
 -9.370910e-004 3.357340e-003 
 -9.370910e-004 3.443010e-003 
 -9.370910e-004 3.528760e-003 
 -9.370910e-004 3.614600e-003 
 -9.370910e-004 3.700520e-003 
 -9.370910e-004 3.786530e-003 
 -9.370910e-004 3.872620e-003 
 -9.370910e-004 3.958800e-003 
 -9.370910e-004 4.045070e-003 
 -9.370910e-004 4.131420e-003 
 -9.370910e-004 4.217860e-003 
 -9.370910e-004 4.304390e-003 
 -9.370910e-004 4.391000e-003 
 -9.370910e-004 4.477700e-003 
 -9.370910e-004 4.564490e-003 
 -9.370910e-004 4.651360e-003 
 -9.370910e-004 4.738320e-003 
 -9.370910e-004 4.825360e-003 
 -9.370910e-004 4.912500e-003 
 -9.370910e-004 4.999720e-003 
 -9.370910e-004 5.087030e-003 
 -9.370910e-004 5.174420e-003 
 -9.370910e-004 5.261900e-003 
 -9.370910e-004 5.349470e-003 
 -9.370910e-004 5.437130e-003 
 -9.370910e-004 5.524880e-003 
 -9.370910e-004 5.612710e-003 
 -9.370910e-004 5.700630e-003 
 -9.370910e-004 5.788640e-003 
 -9.370910e-004 5.876730e-003 
 -9.370910e-004 5.964920e-003 
 -9.370910e-004 6.053190e-003 
 -9.370910e-004 6.141550e-003 
 -9.370910e-004 6.230000e-003 
 -9.370910e-004 6.318540e-003 
 -9.370910e-004 6.407170e-003 
 -9.370910e-004 6.495880e-003 
 -9.370910e-004 6.584690e-003 
 -9.370910e-004 6.673580e-003 
 -9.370910e-004 6.762560e-003 
 -9.370910e-004 6.851630e-003 
 -9.370910e-004 6.940790e-003 
 -9.370910e-004 7.030040e-003 
 -9.370910e-004 7.119380e-003 
 -9.370910e-004 7.208810e-003 
 -9.370910e-004 7.298320e-003 
 -9.370910e-004 7.387930e-003 
 -9.370910e-004 7.477630e-003 
 -9.370910e-004 7.567410e-003 
 -9.370910e-004 7.657290e-003 
 -9.370910e-004 7.747250e-003 
 -9.370910e-004 7.837310e-003 
 -9.370910e-004 7.927450e-003 
 -9.370910e-004 8.017690e-003 
 -9.370910e-004 8.108010e-003 
 -9.370910e-004 8.198430e-003 
 -9.370910e-004 8.288940e-003 
 -9.370910e-004 8.379530e-003 
 -9.370910e-004 8.470220e-003 
 -9.370910e-004 8.561000e-003 
 -9.370910e-004 8.651870e-003 
 -9.370910e-004 8.742830e-003 
 -9.370910e-004 8.833880e-003 
 -9.370910e-004 8.925020e-003 
 -9.370910e-004 9.016250e-003 
 -9.370910e-004 9.107580e-003 
 -9.370910e-004 9.198990e-003 
 -9.370910e-004 9.290500e-003 
 -9.370910e-004 9.382100e-003 
 -9.370910e-004 9.473790e-003 
 -9.370910e-004 9.565570e-003 
 -9.370910e-004 9.657450e-003 
 -9.370910e-004 9.749410e-003 
 -9.370910e-004 9.841470e-003 
 -9.370910e-004 9.933620e-003 
 -9.370910e-004 1.002590e-002 
 -9.370910e-004 1.011820e-002 
 -9.370910e-004 1.021060e-002 
 -9.370910e-004 1.030310e-002 
 -9.370910e-004 1.039570e-002 
 -9.370910e-004 1.048850e-002 
 -9.370910e-004 1.058120e-002 
 -9.370910e-004 1.067410e-002 
 -9.370910e-004 1.076710e-002 
 -9.370910e-004 1.086020e-002 
 -9.370910e-004 1.095340e-002 
 -9.370910e-004 1.104660e-002 
 -9.370910e-004 1.114000e-002 
 -9.370910e-004 1.123340e-002 
 -9.370910e-004 1.132700e-002 
 -9.370910e-004 1.142060e-002 
 -9.370910e-004 1.151430e-002 
 -9.370910e-004 1.160820e-002 
 -9.370910e-004 1.170210e-002 
 -9.370910e-004 1.179610e-002 
 -9.370910e-004 1.189020e-002 
 -9.370910e-004 1.198440e-002 
 -9.370910e-004 1.207870e-002 
 -9.370910e-004 1.217310e-002 
 -9.370910e-004 1.226750e-002 
 -9.370910e-004 1.236210e-002 
 -9.370910e-004 1.245680e-002 
 -9.370910e-004 1.255160e-002 
 -9.370910e-004 1.264640e-002 
 -9.370910e-004 1.274140e-002 
 -9.370910e-004 1.283640e-002 
 -9.370910e-004 1.293160e-002 
 -9.370910e-004 1.302680e-002 
 -9.370910e-004 1.312210e-002 
 -9.370910e-004 1.321760e-002 
 -9.370910e-004 1.331310e-002 
 -9.370910e-004 1.340870e-002 
 -9.370910e-004 1.350440e-002 
 -9.370910e-004 1.360020e-002 
 -9.370910e-004 1.369620e-002 
 -9.370910e-004 1.379220e-002 
 -9.370910e-004 1.388830e-002 
 -9.370910e-004 1.398450e-002 
 -9.370910e-004 1.408070e-002 
 -9.370910e-004 1.417710e-002 
 -9.370910e-004 1.427360e-002 
 -9.370910e-004 1.437020e-002 
 -9.370910e-004 1.446690e-002 
 -9.370910e-004 1.456370e-002 
 -9.370910e-004 1.466050e-002 
 -9.370910e-004 1.475750e-002 
 -9.370910e-004 1.485460e-002 
 -9.370910e-004 1.495170e-002 
 -9.370910e-004 1.504900e-002 
 -9.370910e-004 1.514630e-002 
 -9.370910e-004 1.524380e-002 
 -9.370910e-004 1.534130e-002 
 -9.370910e-004 1.543900e-002 
 -9.370910e-004 1.553670e-002 
 -9.370910e-004 1.563460e-002 
 -9.370910e-004 1.573250e-002 
 -9.370910e-004 1.583060e-002 
 -9.370910e-004 1.592870e-002 
 -9.370910e-004 1.602690e-002 
 -9.370910e-004 1.612530e-002 
 -9.370910e-004 1.622370e-002 
 -9.370910e-004 1.632220e-002 
 -9.370910e-004 1.642090e-002 
 -9.370910e-004 1.651960e-002 
 -9.370910e-004 1.661840e-002 
 -9.370910e-004 1.671740e-002 
 -9.370910e-004 1.681640e-002 
 -9.370910e-004 1.691550e-002 
 -9.370910e-004 1.701470e-002 
 -9.370910e-004 1.711410e-002 
 -9.370910e-004 1.721350e-002 
 -9.370910e-004 1.731300e-002 
 -9.370910e-004 1.741260e-002 
 -9.370910e-004 1.751230e-002 
 -9.370910e-004 1.761220e-002 
 -9.370910e-004 1.771210e-002 
 -9.370910e-004 1.781210e-002 
 -9.370910e-004 1.791220e-002 
 -9.370910e-004 1.801240e-002 
 -9.370910e-004 1.811280e-002 
 -9.370910e-004 1.821320e-002 
 -9.370910e-004 1.831370e-002 
 -9.370910e-004 1.841430e-002 
 -9.370910e-004 1.851500e-002 
 -9.370910e-004 1.861590e-002 
 -9.370910e-004 1.871680e-002 
 -9.370910e-004 1.881780e-002 
 -9.370910e-004 1.891890e-002 
 -9.370910e-004 1.902020e-002 
